rowname,logFC,AveExpr,t,P.Value,adj.P.Val,B
Endogenous_CEACAM6_NM_002483.4,2.35852668653049,6.67191702136186,1.95671814813469,0.0615506711676208,0.994985474252963,-4.5800779685109
Endogenous_ISG15_NM_005101.3,1.5096162254443,8.2788626918949,1.81685677437221,0.0811551634004352,0.994985474252963,-4.58047443732004
Endogenous_MERTK_NM_006343.2,-1.4274340027075,8.2767379867511,-1.80092536566266,0.0836982033734057,0.994985474252963,-4.58139996774418
Endogenous_CTAG1B_NM_001327.2,-1.64344905150185,5.60887530361829,-1.9912148166598,0.0574059649467952,0.994985474252963,-4.58163185383625
Endogenous_SBNO2_NM_014963.2,-1.3988407124076,9.73405618978919,-1.68158376679617,0.105006512445184,0.994985474252963,-4.58220754506033
Endogenous_PLAU_NM_002658.2,1.34134319344963,9.4757821363991,1.66547410899397,0.108206606318462,0.994985474252963,-4.58246778287047
Endogenous_CXCL10_NM_001565.1,2.50263762945029,6.84506067049214,1.80840727801428,0.082495508400212,0.994985474252963,-4.58247993586962
Endogenous_PDCD1LG2_NM_025239.3,-1.59421457168443,7.15855785740796,-1.80105866399976,0.083676645060197,0.994985474252963,-4.58274737391758
Endogenous_MAGEA12_NM_001166386.1,1.85132593337515,5.17844692445645,1.8969092534292,0.0693608313843241,0.994985474252963,-4.58303577931649
Endogenous_STAT1_NM_007315.2,1.45431522236605,11.0194334115266,1.62953275357773,0.1156417497313,0.994985474252963,-4.58305771427054
Endogenous_DDX43_NM_018665.2,2.44815453384068,5.09883067513506,1.88725480244517,0.0706993697433104,0.994985474252963,-4.58319524877155
Endogenous_IL11RA_NM_147162.1,-1.63668359776197,8.37206637569182,-1.70633400401924,0.100245425201054,0.994985474252963,-4.58325486635469
Endogenous_FCGR1A_NM_000566.3,1.98179251229701,5.79217193919387,1.83535521626914,0.0782860493620769,0.994985474252963,-4.5833007933618
Endogenous_RUNX1_NM_001754.4,-1.23457608887162,9.21190620321991,-1.62874136646605,0.115810142765625,0.994985474252963,-4.58372816528066
Endogenous_BCL2_NM_000657.2,1.41488167761948,8.64076782561758,1.63876566774205,0.113692189474779,0.994985474252963,-4.58373499827959
Endogenous_CHIT1_NM_003465.2,1.94017164931327,7.73550404087199,1.68831279606003,0.10369360135766,0.994985474252963,-4.58376782265086
Endogenous_EGR2_NM_000399.3,-1.72684649324714,8.51005761273901,-1.67174656225096,0.106951015828446,0.994985474252963,-4.58377318463442
Endogenous_IL15RA_NM_002189.2,-1.35149617421645,8.18093950989888,-1.68219914167559,0.104885867295037,0.994985474252963,-4.58390734857649
Endogenous_IL4R_NM_000418.2,-1.19105479612971,9.26462940181989,-1.61764417015316,0.118193021712424,0.994985474252963,-4.58396133919848
Endogenous_ILF3_NM_001137673.1,-1.12651500764213,11.5550664341398,-1.5823419766804,0.126045834938746,0.994985474252963,-4.5840889988243
Endogenous_MR1_NM_001531.2,1.34925961164082,7.07312436569076,1.71821960334946,0.0980246699234296,0.994985474252963,-4.58410972465755
Endogenous_TLR1_NM_003263.3,-1.24081186232363,8.70902511098418,-1.63486468782331,0.114512521690823,0.994985474252963,-4.58418505736491
Endogenous_CCL13_NM_005408.2,-1.27199075654199,9.14015544589305,-1.6125170920472,0.119307643760365,0.994985474252963,-4.58424137621864
Endogenous_NCF4_NM_000631.4,-1.32352511645615,7.46947697126189,-1.69858553621716,0.101715962820771,0.994985474252963,-4.58430308180963
Endogenous_CSF2RB_NM_000395.2,-1.19102607268143,9.48274737759043,-1.58361448085246,0.125755460220935,0.994985474252963,-4.58446070184547
Endogenous_IL13RA1_NM_001560.2,-1.03657792851835,10.6780874573345,-1.55647461888903,0.132069485890334,0.994985474252963,-4.58462723546816
Endogenous_TLR5_NM_003268.3,-1.39285891589271,6.81941812930115,-1.70109868368985,0.10123702396294,0.994985474252963,-4.58484899521856
Endogenous_CCL3_NM_002983.2,1.90567668662169,6.80808428846213,1.67972739571714,0.105371164411639,0.994985474252963,-4.58500973928739
Endogenous_SMPD3_NM_018667.3,-1.90563964384961,7.33604774010182,-1.66656529742068,0.107987292651206,0.994985474252963,-4.58502233929813
Endogenous_PRG2_NM_002728.4,-1.62999660853533,7.59946054629386,-1.63604511309451,0.114263771996055,0.994985474252963,-4.5853495143906
Endogenous_LRP1_NM_002332.2,-1.19046339679262,11.4525395331003,-1.51241349846483,0.142872773584362,0.994985474252963,-4.58561651387527
Endogenous_AICDA_NM_020661.1,1.54866801914282,4.74202785972546,1.76134003782809,0.0903146875070007,0.994985474252963,-4.58574811076621
Endogenous_HLA-G_NM_002127.4,1.58696713405662,9.48200292944402,1.50863313204678,0.143832276552341,0.994985474252963,-4.58586637261708
Endogenous_TNFRSF10C_NM_003841.3,-1.36165754722152,5.72091417803113,-1.68387947735937,0.104557029066489,0.994985474252963,-4.58618489818943
Endogenous_NFKB2_NM_002502.2,-1.23601432503212,9.44262028914223,-1.49865350328763,0.146390411162927,0.994985474252963,-4.58629709914359
Endogenous_TYK2_NM_003331.3,-1.35914381333783,9.55128560114984,-1.49605382205487,0.147062828323442,0.994985474252963,-4.58630411926395
Endogenous_ITGB1_NM_033666.2,1.01547626901698,12.3994575767951,1.45537749430381,0.157913296740483,0.994985474252963,-4.58667671159403
Endogenous_TANK_NM_004180.2,-1.18623102550135,10.5713167512286,-1.45193477572136,0.158860443264949,0.994985474252963,-4.58689555367208
Endogenous_KLRB1_NM_002258.2,-1.2599176371034,6.51618074894358,-1.57830869733228,0.126969855743584,0.994985474252963,-4.58714231440469
Endogenous_TPTE_NM_199259.2,1.51560550359145,5.28844270993537,1.60819154281858,0.120254792879608,0.994985474252963,-4.58739342795517
Endogenous_LILRA5_NM_181879.2,1.415481601651,5.00196321892154,1.6189079523013,0.117919610792413,0.994985474252963,-4.58754518598683
Endogenous_BST2_NM_004335.2,1.2866876718681,9.03322745065417,1.43391439929812,0.163892717202877,0.994985474252963,-4.58755892518223
Endogenous_NOTCH1_NM_017617.3,-0.988850124088602,9.75948213235926,-1.41935658828758,0.168050385086881,0.994985474252963,-4.58769522546361
Endogenous_PRF1_NM_005041.3,1.20234146284176,7.54143135341335,1.48743163357185,0.149310929240152,0.994985474252963,-4.58778640465204
Endogenous_SLAMF1_NM_003037.2,-1.36423005833696,5.58336366616262,-1.58813126232454,0.124729227317029,0.994985474252963,-4.58778665889804
Endogenous_CCL5_NM_002985.2,1.54490622152487,8.6284339744424,1.43124991524255,0.164647483109219,0.994985474252963,-4.58785290820987
Endogenous_MICB_NM_005931.3,1.3719472687779,7.11935995439204,1.49677991020813,0.146874771385701,0.994985474252963,-4.58792501004474
Endogenous_LAMP3_NM_014398.3,-1.24051298505719,7.79265569254308,-1.4786971869439,0.1516165700164,0.994985474252963,-4.58794346507301
Endogenous_CCL4_NM_002984.2,1.44670187055837,7.00404185650535,1.48825669382925,0.149094611312972,0.994985474252963,-4.588136321281
Endogenous_MAP2K1_NM_002755.2,-1.02343704593111,9.43365125628345,-1.38857251593302,0.177118433677424,0.994985474252963,-4.58844068844652
Endogenous_CCL22_NM_002990.3,-1.63118439386407,7.49803580716084,-1.46056734537617,0.156494063671759,0.994985474252963,-4.58844836056322
Endogenous_PLAUR_NM_001005376.1,-1.44052817782463,8.22450797388848,-1.4278538011947,0.165613517068757,0.994985474252963,-4.58854404694347
Endogenous_ETS1_NM_005238.3,1.09269163044628,10.729793678457,1.36060151904654,0.185688985939693,0.994985474252963,-4.58878363170184
Endogenous_ANP32B_NM_006401.2,-0.983366913947698,11.0365077046528,-1.34712398995207,0.189933114855934,0.994985474252963,-4.58902072694284
Endogenous_CREBBP_NM_004380.2,-1.2501338821344,6.44104986667909,-1.4602422882067,0.156582652768734,0.994985474252963,-4.58906064057685
Endogenous_CD247_NM_198053.1,1.367150591147,6.9912103164528,1.42628569975799,0.166061091194875,0.994985474252963,-4.5891512202683
Endogenous_IL3RA_NM_002183.2,1.19142823587277,6.4591659578822,1.43746364407863,0.162891622460561,0.994985474252963,-4.58926203369678
Endogenous_CDK1_NM_001786.4,-1.34946665642977,7.41659349070619,-1.41173802898793,0.170259460336278,0.994985474252963,-4.58928519766175
Endogenous_CEACAM1_NM_001712.3,1.30288019552681,6.63709224470444,1.42035886785076,0.167761470108105,0.994985474252963,-4.58943552715215
Endogenous_CCL28_NM_148672.2,1.49674137552813,5.0244362501127,1.48146913697832,0.150881760627033,0.994985474252963,-4.58944649774632
Endogenous_IL12RB1_NM_005535.1,-1.38264331609904,6.51551986853529,-1.42941485192026,0.165168911767731,0.994985474252963,-4.58947795536064
Endogenous_SOCS1_NM_003745.1,-1.24793486724411,7.21305096347351,-1.39792956120646,0.174322099580415,0.994985474252963,-4.5895982068819
Endogenous_CD55_NM_000574.3,-1.07556985773482,7.01722164788929,-1.40000457114599,0.173706746375724,0.994985474252963,-4.58965167697552
Endogenous_PSMB10_NM_002801.2,1.06498260061115,9.03781297426136,1.32710411949087,0.196376824353323,0.994985474252963,-4.58965929347819
Endogenous_AXL_NM_021913.2,-0.957991066004863,10.2010920027732,-1.30446541288895,0.203866593112919,0.994985474252963,-4.58986324909994
Endogenous_VEGFA_NM_001025366.1,-1.07143643515522,9.28089583598725,-1.3070028050551,0.203016305463745,0.994985474252963,-4.59005575899107
Endogenous_TFRC_NM_003234.1,-1.10949177030526,10.0401070003314,-1.29147767334091,0.208261902822837,0.994985474252963,-4.59014251376014
Endogenous_MX1_NM_002462.2,1.27928447178262,10.553340322508,1.28363783519757,0.210950106444313,0.994985474252963,-4.59027663450265
Endogenous_DEFB1_NM_005218.3,-1.2724200594686,6.70394485707669,-1.3624836105144,0.185102268392299,0.994985474252963,-4.5903622466479
Endogenous_CMKLR1_NM_004072.1,1.0154949103214,8.96095738003602,1.28913479876846,0.209062479120319,0.994985474252963,-4.59038624672548
Endogenous_STAT6_NM_003153.3,-0.97724319320133,11.9818299519058,-1.26782980750062,0.216451324042995,0.994985474252963,-4.59053599113558
Endogenous_ITGA2_NM_002203.2,-0.864655245215533,8.69646174315917,-1.28890326245285,0.209141724853258,0.994985474252963,-4.59064459308444
Endogenous_SPA17_NM_017425.3,1.06815050667765,7.33461296612611,1.31758383860983,0.199500070795206,0.994985474252963,-4.59071264378998
Endogenous_NLRC5_NM_032206.4,-0.888800116341235,9.01664056343906,-1.27602191334244,0.213586934372165,0.994985474252963,-4.59071921089703
Endogenous_DPP4_NM_001935.3,-1.04164380708041,7.55172490578953,-1.30978381878866,0.202087527974926,0.994985474252963,-4.59083149242708
Endogenous_TNFRSF13B_NM_012452.2,-1.56936354828548,4.8394223168013,-1.39607266127878,0.174874233479591,0.994985474252963,-4.59089546376918
Endogenous_ENG_NM_001114753.1,0.860283496216761,10.3081236884508,1.24885088212655,0.223199846460212,0.994985474252963,-4.59092341300135
Endogenous_VEGFC_NM_005429.2,-1.01517053719845,7.72454215958715,-1.29115170912618,0.208373145705044,0.994985474252963,-4.5910515019235
Endogenous_CSF2_NM_000758.2,-1.28442245654776,4.42286320185166,-1.39473007363714,0.175274302225115,0.994985474252963,-4.59107958552578
Endogenous_F2RL1_NM_005242.3,-0.930455495723022,8.38673068053283,-1.26714242536552,0.216692995990166,0.994985474252963,-4.59116687440662
Endogenous_PRKCE_NM_005400.2,1.08501121773792,7.47355363985466,1.27881911792322,0.21261555437409,0.994985474252963,-4.59124930893198
Endogenous_S100B_NM_006272.1,1.65171948995571,10.8481592332103,1.2287826391915,0.230508073734711,0.994985474252963,-4.59129412633511
Endogenous_IL6ST_NM_002184.2,-0.994929333129058,11.8050713169154,-1.2175237576391,0.234686446137159,0.994985474252963,-4.59148457736106
Endogenous_IL1R2_NM_173343.1,-1.09683300288628,7.62010368872281,-1.26483927416247,0.217504245695716,0.994985474252963,-4.59149358416474
Endogenous_IL22RA1_NM_021258.2,-1.07891544327158,8.12222595269386,-1.24993212656639,0.222811136551664,0.994985474252963,-4.59154103193586
Endogenous_IRF5_NM_002200.3,-1.05072500576962,7.53815300543675,-1.25917065219244,0.219510791810838,0.994985474252963,-4.59160054749084
Endogenous_IL18_NM_001562.2,-0.834471631193946,9.8121754818304,-1.21223946926844,0.236667045716,0.994985474252963,-4.59163180139647
Endogenous_CCL20_NM_004591.1,-1.2347996861655,6.22500948073054,-1.27019874623298,0.215620021136308,0.994985474252963,-4.5918558505838
Endogenous_TMEFF2_NM_016192.2,-1.37743777892987,5.36914906078128,-1.29385232669936,0.207452874332397,0.994985474252963,-4.59186463546921
Endogenous_CXCL13_NM_006419.2,1.42012222148591,6.13737638502353,1.26285753581237,0.21820413440636,0.994985474252963,-4.59187638557257
Endogenous_AIRE_NM_000383.2,-1.1515178064144,5.4767843367922,-1.28790835501553,0.209482504949639,0.994985474252963,-4.59189765690599
Endogenous_CCL19_NM_006274.2,-1.23898260248,11.1196666962452,-1.19462325683967,0.243360248869498,0.994985474252963,-4.59189872872482
Endogenous_LTB_NM_002341.1,-1.23839175483617,8.55999903697792,-1.21420781427537,0.235927832374713,0.994985474252963,-4.5919837524053
Endogenous_CX3CR1_NM_001337.3,-0.90737354388044,7.40034810092645,-1.23494322992227,0.22824562721564,0.994985474252963,-4.59199774287153
Endogenous_CD86_NM_175862.3,0.895447099815266,6.29652998397784,1.24908293027221,0.223116381279574,0.994985474252963,-4.59204292736733
Endogenous_ATF1_NM_005171.2,-0.881139918633675,8.67251958281829,-1.20522459718514,0.239315604811248,0.994985474252963,-4.59205374131216
Endogenous_IFI35_NM_005533.3,0.93240410049904,8.01445614057858,1.20485927594339,0.239454141680011,0.994985474252963,-4.59219596002214
Endogenous_CTCFL_NM_001269042.1,1.38978892603588,4.66170790777395,1.26909600620717,0.216006688491837,0.994985474252963,-4.59230429305831
Endogenous_USP9Y_NM_004654.3,2.3531728527364,4.52080816512981,1.26467787718619,0.217561182020259,0.994985474252963,-4.59235147593208
Endogenous_NCR1_NM_004829.5,1.18806038952023,4.92183944759056,1.24884805225657,0.223200864479676,0.994985474252963,-4.59245053845288
Endogenous_CCL3L1_NM_021006.4,1.14766082780934,6.82631673037218,1.20671990730832,0.238749179100397,0.994985474252963,-4.59248341624396
Endogenous_IL1RAP_NM_002182.2,0.765592471491429,9.20558164806981,1.1657945949025,0.254616145451345,0.994985474252963,-4.59250677069536
Endogenous_LY96_NM_015364.2,-1.03622824185974,7.98379363915289,-1.18002398563378,0.249013250358756,0.994985474252963,-4.59265936881712
Endogenous_TAPBP_NM_003190.4,0.782966741330577,11.3439289993044,1.14886799286633,0.261401505065723,0.994985474252963,-4.59271783209101
Endogenous_CCL24_NM_002991.2,1.58273304195746,4.04316760978309,1.24331794182658,0.22519700619556,0.994985474252963,-4.59275257304807
Endogenous_KIR_Activating_Subgroup_2_NM_014512.1,1.21790208233102,4.99427315560346,1.21782544786351,0.234573746549852,0.994985474252963,-4.59279915179537
Endogenous_PRKCD_NM_006254.3,0.8208375221429,9.81018288849817,1.14536952693185,0.262820320566388,0.994985474252963,-4.59280473327734
Endogenous_IL22_NM_020525.4,1.39867446050258,4.38377610475252,1.22879984716993,0.230501730728726,0.994985474252963,-4.59283694345101
Endogenous_IFNA2_NM_000605.3,1.46752338872941,3.87396348285823,1.23919330642289,0.226694610298117,0.994985474252963,-4.59283767387742
Endogenous_IL16_NM_004513.4,-0.967123190871482,10.0136618784097,-1.14300141401902,0.263783911897894,0.994985474252963,-4.59284224754016
Endogenous_TLR4_NM_138554.2,0.856790142522456,8.62642300443497,1.1519810026942,0.260143740411909,0.994985474252963,-4.59286171350923
Endogenous_BCL6_NM_001706.2,-0.878344547801969,10.2928438523157,-1.1405528653976,0.264782947263959,0.994985474252963,-4.59286925627744
Endogenous_PECAM1_NM_000442.3,1.03256103441055,10.8332301507885,1.13817706256503,0.265754941767019,0.994985474252963,-4.5929137652026
Endogenous_SYK_NM_003177.3,-0.876060272958569,8.73117990519482,-1.1406032236924,0.264762372701667,0.994985474252963,-4.59307302187771
Endogenous_IL6R_NM_000565.2,-0.835762191972307,8.60027424070375,-1.13305838991202,0.267857952674854,0.994985474252963,-4.59321729487819
Endogenous_MSR1_NM_002445.3,0.941389845424689,8.4643584704982,1.12691839184131,0.270396541174347,0.994985474252963,-4.59327937172758
Endogenous_SH2D1B_NM_053282.4,-0.940095872692638,5.20326423376541,-1.17696293020834,0.250210777960836,0.994985474252963,-4.59328739183354
Endogenous_NOS2A_NM_153292.1,-1.24671505715053,4.07439303361295,-1.19450618904878,0.243405195496222,0.994985474252963,-4.59332531564851
Endogenous_ITGAM_NM_000632.3,-0.966485966179487,7.6630062907995,-1.13597757327413,0.266657122354745,0.994985474252963,-4.59335681566024
Endogenous_RIPK2_NM_003821.5,0.775006938159567,8.46556705426835,1.12100095215485,0.272859620856188,0.994985474252963,-4.59338143818531
Endogenous_EOMES_NM_005442.2,1.18483403733363,4.96527280644723,1.1579750112301,0.25773447213737,0.994985474252963,-4.59347791991538
Endogenous_TLR7_NM_016562.3,0.921363023812713,6.11210235540621,1.13404781323089,0.267450504443637,0.994985474252963,-4.59357078141901
Endogenous_TREM2_NM_018965.3,0.964769246417868,5.69073158551312,1.13738861480341,0.266078088578253,0.994985474252963,-4.59358239745827
Endogenous_CXCL2_NM_002089.3,1.40953425438675,7.79694459395297,1.11179626481453,0.276723262782139,0.994985474252963,-4.59362779293413
Endogenous_SELL_NR_029467.1,1.03148387995051,7.07973268102716,1.11984406760689,0.27334305955255,0.994985474252963,-4.59363419616874
Endogenous_ATG12_NM_004707.2,0.863607593735998,5.72590437686141,1.13128056994124,0.268591201776463,0.994985474252963,-4.59366097162327
Endogenous_STAT5B_NM_012448.3,0.851624043796729,9.14766582063981,1.08764368965336,0.287048754971632,0.994985474252963,-4.59381542218803
Endogenous_KLRC2_NM_002260.3,-0.971070154505729,5.84588002823274,-1.11984255991316,0.273343689992255,0.994985474252963,-4.59382096545588
Endogenous_CASP10_NM_032977.3,1.13197359542705,4.96281283391759,1.12451745351493,0.271393954418859,0.994985474252963,-4.593854808987
Endogenous_RORC_NM_001001523.1,-0.992171713540151,6.95253661236723,-1.10422283877803,0.279931716772541,0.994985474252963,-4.59387026035458
Endogenous_IFNL1_NM_172140.1,-0.945647936159815,7.61207036461283,-1.09889184666702,0.282206192088895,0.994985474252963,-4.59387234988442
Endogenous_CSF3_NM_000759.3,1.03302280886264,4.33315005621572,1.12433203448306,0.271471093403054,0.994985474252963,-4.59394807727469
Endogenous_HAMP_NM_021175.2,-1.08249745301933,4.37109479128479,-1.12060527212682,0.273024897723897,0.994985474252963,-4.59402089744607
Endogenous_CTSL_NM_001912.4,0.948224779106911,9.33545523065265,1.07361025819776,0.293173445092112,0.994985474252963,-4.59402099470106
Negative_NEG_H_ERCC_00154.1,-1.03747893439023,4.33323035123277,-1.11873949079914,0.27380521912682,0.994985474252963,-4.59404089645526
Endogenous_CD2_NM_001767.3,-1.17218537078495,5.89302164523031,-1.08766889987143,0.287037835331819,0.994985474252963,-4.59418360027236
Endogenous_ITGA4_NM_000885.4,0.795925219402218,7.06303830883451,1.07748235980431,0.291474300541782,0.994985474252963,-4.59419251788284
Endogenous_CD22_NM_001771.2,-1.26616241525921,6.62672339397307,-1.07899587827134,0.290812054322424,0.994985474252963,-4.59421752772205
Endogenous_IFI27_NM_005532.3,1.09266741939892,12.4649695707644,1.05902027124509,0.299639042531754,0.994985474252963,-4.5942251036415
Endogenous_TFE3_NM_006521.3,-0.85100905022664,7.42134599181366,-1.07325867108433,0.293328075951424,0.994985474252963,-4.59423038364677
Endogenous_TXK_NM_003328.1,-0.844243479751123,5.56767052176296,-1.08401487074461,0.288623656628394,0.994985474252963,-4.59425244064174
Endogenous_IRAK1_NM_001569.3,0.757656025762903,9.54226158763732,1.05785146310913,0.300161335059789,0.994985474252963,-4.59427242207583
Endogenous_SLAMF7_NM_021181.3,0.794963498040612,8.60499284406325,1.05933107168312,0.299500266781852,0.994985474252963,-4.59430600388605
Endogenous_CEBPB_NM_005194.2,-0.824507481959384,10.7950644174615,-1.05484193288988,0.301509131805834,0.994985474252963,-4.5943089840297
Endogenous_MST1R_NM_002447.1,-1.00770053088141,7.818377671481,-1.06201209264669,0.29830504959262,0.994985474252963,-4.59435130644257
Endogenous_MFGE8_NM_001114614.1,0.743841142926747,11.592058735344,1.04753716064084,0.304798274838147,0.994985474252963,-4.59442630524341
Endogenous_CXCR2_NM_001557.2,-0.819039256630969,7.31722425347509,-1.05812722747089,0.300038049276687,0.994985474252963,-4.59443269362135
Endogenous_IL12B_NM_002187.2,1.10235703579614,4.74487687771364,1.06526632405007,0.296858834794031,0.994985474252963,-4.59450057024957
Endogenous_MAVS_NM_020746.3,-0.666465179351055,10.5580626392342,-1.04141859974965,0.307572669181056,0.994985474252963,-4.5945259348507
Endogenous_JAK1_NM_002227.1,-0.754473248503094,10.6556979824504,-1.04121804721946,0.307663906644854,0.994985474252963,-4.59452866788468
Endogenous_XCR1_NM_005283.2,-0.824373129425439,6.5538263637351,-1.04994233155157,0.303712512917075,0.994985474252963,-4.59457076219857
Endogenous_IDO1_NM_002164.3,1.01189437243187,6.97413643548681,1.0460598575191,0.305466523845071,0.994985474252963,-4.59459422547048
Endogenous_CR1_NM_000651.4,1.05044207409915,7.05073431073689,1.04020233894606,0.3081262750136,0.994985474252963,-4.59466421877546
Endogenous_CYFIP2_NM_001037332.2,0.71949760695662,8.30594724695249,1.03183945835365,0.311951734287546,0.994985474252963,-4.59472428798639
Endogenous_MAPK3_NM_001040056.1,-0.688344453179586,10.1259192308041,-1.02087186969762,0.317018804944364,0.994985474252963,-4.59485570833001
Endogenous_CD59_NM_000611.4,0.730821273434719,13.528447686268,1.01899102712706,0.317893481430522,0.994985474252963,-4.59487821373166
Endogenous_IL13_NM_002188.2,-1.03684806126063,5.25149779872058,-1.02485018808423,0.315174226242632,0.994985474252963,-4.59489700526155
Endogenous_MAGEA3_NM_005362.3,1.83922308677469,6.70435609800982,1.01990078389158,0.317470194374872,0.994985474252963,-4.59491801859916
Endogenous_AMBP_NM_001633.3,1.2018459399788,4.70314168561667,1.02282728778314,0.316111223586375,0.994985474252963,-4.5949239306311
Endogenous_CD3EAP_NM_012099.1,0.944762263936822,7.39421637740301,1.01176880802046,0.321267711043019,0.994985474252963,-4.5950130173493
Endogenous_CTSH_NM_004390.3,-0.833481548817844,10.9464444873345,-1.00630906733078,0.323834917524811,0.994985474252963,-4.59508503315637
Endogenous_IL21R_NM_021798.2,0.922897126364429,6.03715563084974,1.00584942618974,0.324051688919141,0.994985474252963,-4.59508701580365
Endogenous_AKT3_NM_181690.1,0.875171334695714,10.3063295262059,1.00589485727778,0.324030258697867,0.994985474252963,-4.59509140088289
Endogenous_LGALS3_NM_001177388.1,0.909902796961709,12.7967983634478,1.00323966313326,0.325284379129499,0.994985474252963,-4.59513527325347
Endogenous_ATM_NM_000051.3,-0.8996362306319,5.84517348942159,-0.999489064076023,0.327061587787164,0.994985474252963,-4.59515462434879
Endogenous_THBD_NM_000361.2,-0.778893714431445,10.6039475063473,-0.997702830636415,0.327910334812921,0.994985474252963,-4.59521973816531
Endogenous_CD8A_NM_001768.5,1.09289972121054,7.28393299931023,0.990548722992695,0.331324860761483,0.994985474252963,-4.59527699774617
Endogenous_BID_NM_001196.2,-0.846794419943544,5.88778809893765,-0.987843336393332,0.332622424451463,0.994985474252963,-4.59527900632735
Endogenous_IL11_NM_000641.2,-0.884308787013005,5.78742703776101,-0.98655983874562,0.333239234075933,0.994985474252963,-4.59528945346957
Endogenous_CCL17_NM_002987.2,-1.14185927865625,7.14381155033627,-0.98394274744372,0.334499351892713,0.994985474252963,-4.59534910265309
Endogenous_PVR_NM_006505.3,-0.753774441728467,8.48816184519222,-0.982126429980528,0.33537581292008,0.994985474252963,-4.59541239239139
Endogenous_CXCR5_NM_001716.3,-0.812563054663137,5.02407802514917,-0.96455839337879,0.343934131263939,0.994985474252963,-4.59548125745567
Endogenous_HSD11B1_NM_181755.1,-1.05100657878226,7.39168032120315,-0.969189226273355,0.341663975567346,0.994985474252963,-4.59553253635562
Endogenous_TNFRSF14_NM_003820.2,1.04055316268006,10.3610970592207,0.973311808208596,0.339651551211704,0.994985474252963,-4.59559295622382
Endogenous_C1QB_NM_000491.3,0.836209604437492,10.2237998219732,0.971499705675851,0.34053512823895,0.994985474252963,-4.59562147268483
Endogenous_BAGE_NM_001187.1,1.26692446557386,6.34013252977549,0.955495864487188,0.348406304243462,0.994985474252963,-4.59564995887554
Endogenous_PDCD1_NM_005018.1,1.00442978304271,5.17478086746355,0.944683711590889,0.353792932042729,0.994985474252963,-4.59569139042763
